sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus
43100371,,Default,simple,"tecpaq,tecpaq/CarComm NL,tecpaq/CarComm NL/SmartPhones",base,"Deluxe Rugged EDA Charging Cradle Bluebird Pidion HM50","<p>The main function of the Rugged EDA Cradle is to power and charge your EDA while your on the move, and hold it securely into position under heavy use.</p>
<ul>
<li><span>Compatible with 12Volt and 24Volt&nbsp;<br /></span><span>Suitable for use in cars and trucks.</span></li>
<li><span>e4 Certified<br /></span><span>Certified to be used in cars and trucks.</span></li>
<li><span><span>Prepared for permanent installation<br /></span><span>Everything is included to hard-wire the cradle into your vehicle.</span></span></li>
<li><span>Input voltage:&nbsp;<span>12&nbsp;- 24 Volt</span></span></li>
<li><span><span>Output voltage: 5 Volt</span></span></li>
<li><span><span><span>Output current:&nbsp;<span>Max. 2.5Amp</span></span></span></span></li>
<li><span><span><span><span><span>Material: ABS</span></span></span></span></span></li>
<li><span><span><span><span><span><span>Connections:&nbsp;<span>Cigarettelighter adaptor</span></span></span></span></span></span></span></li>
</ul>
<p>&nbsp;</p>","<p>The professional robust car holder</p>",450.0000,1,"Taxable Goods","Catalog, Search",54.9900,54.9900,,,deluxe-rugged-eda-charging-cradle-bluebird-pidion-hm50,"Deluxe Rugged EDA Charging Cradle Bluebird Pidion HM50","Deluxe Rugged EDA Charging Cradle Bluebird Pidion HM50",,,,,,/h/t/httptecpaq.commediacatalogproductcmcmpc-368-pidion-hm40_1.jpg,,,,"11/05/2018, 08:58","29/05/2018, 19:31",,,"Block after Info Column",,,,"Use config",,"12/09/2016, 00:00",,,,,"Use config",,"featured=No,manufacturer=Bluebird Pidion,more_product_info=<p><span style=""text-decoration: underline;""><strong>INSTALLATION<br /></strong></span><strong>Integrated charging system</strong><br /><span>By integrating the charging system into the cradle you can very easely built the cradle into your vehicle. Simply remove the cigarettelighter plug and use the included cable with in-line fuse to hard-wire the cradle into the vehicle, no extra accessories are needed.</span><br /><span><br /></span><strong>Installing the cradle</strong><br />To mount the cradle into the vehicle you can make use of the included rotating swivel-mount. This can be mounted in the vehicle with the included screws. There are also a variety of other mounting solutions available like for example dashmounts, safety-mounts and heavy-duty gooseneck mounts.</p>
<p><span>The cradle is delivered with all materials necessary to hard-wire it into a vehicle.<br /><br /></span><span style=""text-decoration: underline;""><strong>CONTENTS:</strong></span><br />Active holder for your Rugged PDA<br />Rotating Swivel<br />Cable with in-line fuse:&nbsp;Use this to hard-wire the cradle&nbsp;into your vehicle<br />Used to hard-wire the cradle&nbsp;into your vehicle<br /><span>Installation materials</span><br /><span>Manual</span></p>",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproduct_a_accessories752_1_1.jpg,/h/t/httptecpaq.commediacatalogproduct_a_accessories281_5.jpg,/h/t/httptecpaq.commediacatalogproduct_a_accessories-rugged-pda33.jpg,/h/t/httptecpaq.commediacatalogproductcmcmpc-368-pidion-hm40_1.jpg",",,,",,,,,,,,
43100345,,Default,simple,"tecpaq,tecpaq/CarComm NL,tecpaq/CarComm NL/SmartPhones",base,"Deluxe Rugged EDA Charging Cradle Bluebird Pidion BIP-1300","<p>The main function of the Rugged EDA Cradle is to power and charge your EDA while your on the move, and hold it securely into position under heavy use.</p>
<ul>
<li><span>Compatible with 12Volt and 24Volt&nbsp;<br /></span><span>Suitable for use in cars and trucks.</span></li>
<li><span>e4 Certified<br /></span><span>Certified to be used in cars and trucks.</span></li>
<li><span><span>Prepared for permanent installation<br /></span><span>Everything is included to hard-wire the cradle into your vehicle.</span></span></li>
<li><span>Input voltage:&nbsp;<span>12&nbsp;- 24 Volt</span></span></li>
<li><span><span>Output voltage: 9 Volt</span></span></li>
<li><span><span><span>Output current:&nbsp;<span>Max. 2.5Amp</span></span></span></span></li>
<li><span><span><span><span><span>Material: ABS</span></span></span></span></span></li>
<li><span><span><span><span><span><span>Connections:&nbsp;<span>Cigarettelighter adaptor</span></span></span></span></span></span></span></li>
</ul>
<p>&nbsp;</p>","<p>The professional robust car holder</p>",450.0000,1,"Taxable Goods","Catalog, Search",54.9900,54.9900,,,deluxe-rugged-eda-charging-cradle-bluebird-pidion-bip-1300,"Deluxe Rugged EDA Charging Cradle Bluebird Pidion BIP-1300","Deluxe Rugged EDA Charging Cradle Bluebird Pidion BIP-1300",,,,,,/h/t/httptecpaq.commediacatalogproductcmcmpc-344-pidion-bip13001.jpg,,,,"11/05/2018, 08:58","29/05/2018, 19:31",,,"Block after Info Column",,,,"Use config",,"12/09/2016, 00:00",,,,,"Use config",,"featured=No,manufacturer=Bluebird Pidion,more_product_info=<p><span style=""text-decoration: underline;""><strong>INSTALLATION<br /></strong></span><strong>Integrated charging system</strong><br /><span>By integrating the charging system into the cradle you can very easely built the cradle into your vehicle. Simply remove the cigarettelighter plug and use the included cable with in-line fuse to hard-wire the cradle into the vehicle, no extra accessories are needed.</span><br /><span><br /></span><strong>Installing the cradle</strong><br />To mount the cradle into the vehicle you can make use of the included rotating swivel-mount. This can be mounted in the vehicle with the included screws. There are also a variety of other mounting solutions available like for example dashmounts, safety-mounts and heavy-duty gooseneck mounts.</p>
<p><span>The cradle is delivered with all materials necessary to hard-wire it into a vehicle.<br /><br /></span><span style=""text-decoration: underline;""><strong>CONTENTS:</strong></span><br />Active holder for your Rugged PDA<br />Rotating Swivel Mount<br />High Quality Windscreen Mount<br />Cable with in-line fuse:&nbsp;Use this to hard-wire the cradle&nbsp;into your vehicle<br />Used to hard-wire the cradle&nbsp;into your vehicle<br /><span>Installation materials</span><br /><span>Manual</span></p>",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproduct_a_accessories752_1_1_1.jpg,/h/t/httptecpaq.commediacatalogproduct_a_accessories281_5_1.jpg,/h/t/httptecpaq.commediacatalogproduct_a_accessories-rugged-pda33_1.jpg,/h/t/httptecpaq.commediacatalogproductcmcmpc-344-pidion-bip13001.jpg",",,,",,,,,,,,
43100365,,Default,simple,"tecpaq,tecpaq/CarComm NL,tecpaq/CarComm NL/SmartPhones",base,"Deluxe Rugged EDA Charging Cradle Bluebird Pidion BIP-1500","<p>The main function of the Rugged EDA Cradle is to power and charge your EDA while your on the move, and hold it securely into position under heavy use.</p>
<ul>
<li><span>Compatible with 12Volt and 24Volt&nbsp;<br /></span><span>Suitable for use in cars and trucks.</span></li>
<li><span>e4 Certified<br /></span><span>Certified to be used in cars and trucks.</span></li>
<li><span><span>Prepared for permanent installation<br /></span><span>Everything is included to hard-wire the cradle into your vehicle.</span></span></li>
<li><span>Input voltage:&nbsp;<span>12&nbsp;- 24 Volt</span></span></li>
<li><span><span>Output voltage: 9 Volt</span></span></li>
<li><span><span><span>Output current:&nbsp;<span>Max. 2.5Amp</span></span></span></span></li>
<li><span><span><span><span><span>Material: ABS</span></span></span></span></span></li>
<li><span><span><span><span><span><span>Connections:&nbsp;<span>Cigarettelighter adaptor</span></span></span></span></span></span></span></li>
</ul>
<p>&nbsp;</p>","<p>The professional robust car holder</p>",450.0000,1,"Taxable Goods","Catalog, Search",54.9900,54.9900,,,deluxe-rugged-eda-charging-cradle-bluebird-pidion-bip-1500,"Deluxe Rugged EDA Charging Cradle Bluebird Pidion BIP-1500","Deluxe Rugged EDA Charging Cradle Bluebird Pidion BIP-1500",,,,,,/h/t/httptecpaq.commediacatalogproductcmcmpc-365-pidion-bip-1500.jpg,,,,"11/05/2018, 08:58","29/05/2018, 19:31",,,"Block after Info Column",,,,"Use config",,"12/09/2016, 00:00",,,,,"Use config",,"featured=No,manufacturer=Bluebird Pidion,more_product_info=<p><span style=""text-decoration: underline;""><strong>INSTALLATION<br /></strong></span><strong>Integrated charging system</strong><br /><span>By integrating the charging system into the cradle you can very easely built the cradle into your vehicle. Simply remove the cigarettelighter plug and use the included cable with in-line fuse to hard-wire the cradle into the vehicle, no extra accessories are needed.</span><br /><span><br /></span><strong>Installing the cradle</strong><br />To mount the cradle into the vehicle you can make use of the included rotating swivel-mount. This can be mounted in the vehicle with the included screws. There are also a variety of other mounting solutions available like for example dashmounts, safety-mounts and heavy-duty gooseneck mounts.</p>
<p><span>The cradle is delivered with all materials necessary to hard-wire it into a vehicle.<br /><br /></span><span style=""text-decoration: underline;""><strong>CONTENTS:</strong></span><br />Active holder for your Rugged PDA<br />Rotating Swivel Mount<br />High Quality Windscreen Mount<br />Cable with in-line fuse:&nbsp;Use this to hard-wire the cradle&nbsp;into your vehicle<br />Used to hard-wire the cradle&nbsp;into your vehicle<br /><span>Installation materials</span><br /><span>Manual</span></p>",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproduct_a_accessories752_1_1_1_1.jpg,/h/t/httptecpaq.commediacatalogproduct_a_accessories281_5_1_1.jpg,/h/t/httptecpaq.commediacatalogproductcmcmpc-365-pidion-bip-1500.jpg",",,",,,,,,,,
43100379,,Default,simple,"tecpaq,tecpaq/CarComm NL,tecpaq/CarComm NL/SmartPhones",base,"Deluxe Rugged EDA Charging Cradle Bluebird Pidion BM180","<p>The main function of the Rugged EDA Cradle is to power and charge your EDA while your on the move, and hold it securely into position under heavy use.</p>
<ul>
<li><span>Compatible with 12Volt and 24Volt&nbsp;<br /></span><span>Suitable for use in cars and trucks.</span></li>
<li><span>e4 Certified<br /></span><span>Certified to be used in cars and trucks.</span></li>
<li><span><span>Prepared for permanent installation<br /></span><span>Everything is included to hard-wire the cradle into your vehicle.</span></span></li>
<li><span>Input voltage:&nbsp;<span>12&nbsp;- 24 Volt</span></span></li>
<li><span><span>Output voltage: 9 Volt</span></span></li>
<li><span><span><span>Output current:&nbsp;<span>Max. 2.5Amp</span></span></span></span></li>
<li><span><span><span><span><span>Material: ABS</span></span></span></span></span></li>
<li><span><span><span><span><span><span>Connections:&nbsp;<span>Cigarettelighter adaptor</span></span></span></span></span></span></span></li>
</ul>
<p>&nbsp;</p>","<p>The professional robust car holder</p>",450.0000,1,"Taxable Goods","Catalog, Search",54.9900,54.9900,,,deluxe-rugged-eda-charging-cradle-bluebird-pidion-bm180,"Deluxe Rugged EDA Charging Cradle Bluebird Pidion BM180","Deluxe Rugged EDA Charging Cradle Bluebird Pidion BM180",,,,,,/h/t/httptecpaq.commediacatalogproductcmcmpc-379-pidion-bm180.jpg,,,,"11/05/2018, 08:58","29/05/2018, 19:31",,,"Block after Info Column",,,,"Use config",,"12/09/2016, 00:00",,,,,"Use config",,"featured=No,manufacturer=Bluebird Pidion,more_product_info=<p><span style=""text-decoration: underline;""><strong>INSTALLATION<br /></strong></span><strong>Integrated charging system</strong><br /><span>By integrating the charging system into the cradle you can very easely built the cradle into your vehicle. Simply remove the cigarettelighter plug and use the included cable with in-line fuse to hard-wire the cradle into the vehicle, no extra accessories are needed.</span><br /><span><br /></span><strong>Installing the cradle</strong><br />To mount the cradle into the vehicle you can make use of the included rotating swivel-mount. This can be mounted in the vehicle with the included screws. There are also a variety of other mounting solutions available like for example dashmounts, safety-mounts and heavy-duty gooseneck mounts.</p>
<p><span>The cradle is delivered with all materials necessary to hard-wire it into a vehicle.<br /><br /></span><span style=""text-decoration: underline;""><strong>CONTENTS:</strong></span><br />Active holder for your Rugged PDA<br />Rotating Swivel Mount<br />High Quality Windscreen Mount<br />Cable with in-line fuse:&nbsp;Use this to hard-wire the cradle&nbsp;into your vehicle<br />Used to hard-wire the cradle&nbsp;into your vehicle<br /><span>Installation materials</span><br /><span>Manual</span></p>",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproduct_a_accessories281_5_1_1_1.jpg,/h/t/httptecpaq.commediacatalogproduct_a_accessories752_1_1_1_1_1.jpg,/h/t/httptecpaq.commediacatalogproductcmcmpc-379-pidion-bm180.jpg",",,",,,,,,,,
43100343,,Default,simple,"tecpaq,tecpaq/CarComm NL,tecpaq/CarComm NL/SmartPhones",base,"Deluxe Rugged EDA Charging Cradle Bluebird Pidion BIP-6000","<p>The main function of the Rugged EDA Cradle is to power and charge your EDA while your on the move, and hold it securely into position under heavy use.</p>
<ul>
<li><span>Compatible with 12Volt and 24Volt&nbsp;<br /></span><span>Suitable for use in cars and trucks.</span></li>
<li><span>e4 Certified<br /></span><span>Certified to be used in cars and trucks.</span></li>
<li><span><span>Prepared for permanent installation<br /></span><span>Everything is included to hard-wire the cradle into your vehicle.</span></span></li>
<li><span>Input voltage:&nbsp;<span>12&nbsp;- 24 Volt</span></span></li>
<li><span><span>Output voltage: 5 Volt</span></span></li>
<li><span><span><span>Output current:&nbsp;<span>Max. 2.5Amp</span></span></span></span></li>
<li><span><span><span><span><span>Material: ABS</span></span></span></span></span></li>
<li><span><span><span><span><span><span>Connections:&nbsp;<span>Cigarettelighter adaptor</span></span></span></span></span></span></span></li>
</ul>
<p>&nbsp;</p>","<p>The professional robust car holder The Carcomm Rugged EDA Cradle is the perfect solution to integrate and use your EDA in your car. The unique and patented robust design of the active holder keeps your EDA in place and protects it from being damaged. The perfect holder for the professional user. Safe charging Integrated in the holder is an efficient charging circuit, suitable for 12V and 24V, which powers and charges your EDA. The charger is specially developed for professional use where reliability and quality are very important. The charger keeps your device charged and ready for use in- and outside your vehicle. Protection The cradle is developed to ensure that the EDA is kept in place but is still easy to remove. This is achieved with special fixtures that keep the EDA firmly seated on the cradle connector while driving on bumpy roads. This also protects the EDA connector and cradle connector from being damaged.</p>",450.0000,1,"Taxable Goods","Catalog, Search",54.9900,54.9900,,,deluxe-rugged-eda-charging-cradle-bluebird-pidion-bip-6000,"Deluxe Rugged EDA Charging Cradle Bluebird Pidion BIP-6000","Deluxe Rugged EDA Charging Cradle Bluebird Pidion BIP-6000",,,,,,/h/t/httptecpaq.commediacatalogproductcmcmpc-342-pidion-bip6000.jpg,,,,"11/05/2018, 08:58","29/05/2018, 19:31",,,"Block after Info Column",,,,"Use config",,"12/09/2016, 00:00",,,,,"Use config",,"featured=No,manufacturer=Bluebird Pidion,more_product_info=<p><span style=""text-decoration: underline;""><strong>INSTALLATION<br /></strong></span><strong>Integrated charging system</strong><br /><span>By integrating the charging system into the cradle you can very easely built the cradle into your vehicle. Simply remove the cigarettelighter plug and use the included cable with in-line fuse to hard-wire the cradle into the vehicle, no extra accessories are needed.</span><br /><span><br /></span><strong>Installing the cradle</strong><br />To mount the cradle into the vehicle you can make use of the included rotating swivel-mount. This can be mounted in the vehicle with the included screws. There are also a variety of other mounting solutions available like for example dashmounts, safety-mounts and heavy-duty gooseneck mounts.</p>
<p><span>The cradle is delivered with all materials necessary to hard-wire it into a vehicle.<br /><br /></span><span style=""text-decoration: underline;""><strong>CONTENTS:</strong></span><br />Active holder for your Rugged PDA<br />Rotating Swivel Mount<br />High Quality Windscreen Mount<br />Cable with in-line fuse:&nbsp;Use this to hard-wire the cradle&nbsp;into your vehicle<br />Used to hard-wire the cradle&nbsp;into your vehicle<br /><span>Installation materials</span><br /><span>Manual</span></p>",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproduct_a_accessories281_5_1_1_1_1.jpg,/h/t/httptecpaq.commediacatalogproduct_a_accessories752_1_1_1_1_1_1.jpg,/h/t/httptecpaq.commediacatalogproductcmcmpc-342-pidion-bip6000.jpg",",,",,,,,,,,
43100362,,Default,simple,"tecpaq,tecpaq/CarComm NL,tecpaq/CarComm NL/SmartPhones",base,"Deluxe Rugged EDA Charging Cradle Bluebird Pidion BIP-7000","<p>The main function of the Rugged EDA Cradle is to power and charge your EDA while your on the move, and hold it securely into position under heavy use.</p>
<ul>
<li><span>Compatible with 12Volt and 24Volt&nbsp;<br /></span><span>Suitable for use in cars and trucks.</span></li>
<li><span>e4 Certified<br /></span><span>Certified to be used in cars and trucks.</span></li>
<li><span><span>Prepared for permanent installation<br /></span><span>Everything is included to hard-wire the cradle into your vehicle.</span></span></li>
<li><span>Input voltage:&nbsp;<span>12&nbsp;- 24 Volt</span></span></li>
<li><span><span>Output voltage: 5 Volt</span></span></li>
<li><span><span><span>Output current:&nbsp;<span>Max. 2.5Amp</span></span></span></span></li>
<li><span><span><span><span><span>Material: ABS</span></span></span></span></span></li>
<li><span><span><span><span><span><span>Connections:&nbsp;<span>Cigarettelighter adaptor</span></span></span></span></span></span></span></li>
</ul>
<p>&nbsp;</p>","<p>The professional robust car holder The Carcomm Rugged EDA Cradle is the perfect solution to integrate and use your EDA in your car. The unique and patented robust design of the active holder keeps your EDA in place and protects it from being damaged. The perfect holder for the professional user. Safe charging Integrated in the holder is an efficient charging circuit, suitable for 12V and 24V, which powers and charges your EDA. The charger is specially developed for professional use where reliability and quality are very important. The charger keeps your device charged and ready for use in- and outside your vehicle. Protection The cradle is developed to ensure that the EDA is kept in place but is still easy to remove. This is achieved with special fixtures that keep the EDA firmly seated on the cradle connector while driving on bumpy roads. This also protects the EDA connector and cradle connector from being damaged.</p>",450.0000,1,"Taxable Goods","Catalog, Search",54.9900,54.9900,,,deluxe-rugged-eda-charging-cradle-bluebird-pidion-bip-7000,"Deluxe Rugged EDA Charging Cradle Bluebird Pidion BIP-7000","Deluxe Rugged EDA Charging Cradle Bluebird Pidion BIP-7000",,,,,,/h/t/httptecpaq.commediacatalogproductcmcmpc-362-pidion-bip-7000-2.jpg,,,,"11/05/2018, 08:58","29/05/2018, 19:31",,,"Block after Info Column",,,,"Use config",,"12/09/2016, 00:00",,,,,"Use config",,"featured=No,manufacturer=Bluebird Pidion,more_product_info=<p><span style=""text-decoration: underline;""><strong>INSTALLATION<br /></strong></span><strong>Integrated charging system</strong><br /><span>By integrating the charging system into the cradle you can very easely built the cradle into your vehicle. Simply remove the cigarettelighter plug and use the included cable with in-line fuse to hard-wire the cradle into the vehicle, no extra accessories are needed.</span><br /><span><br /></span><strong>Installing the cradle</strong><br />To mount the cradle into the vehicle you can make use of the included rotating swivel-mount. This can be mounted in the vehicle with the included screws. There are also a variety of other mounting solutions available like for example dashmounts, safety-mounts and heavy-duty gooseneck mounts.</p>
<p><span>The cradle is delivered with all materials necessary to hard-wire it into a vehicle.<br /><br /></span><span style=""text-decoration: underline;""><strong>CONTENTS:</strong></span><br />Active holder for your Rugged PDA<br />Rotating Swivel Mount<br />High Quality Windscreen Mount<br />Cable with in-line fuse:&nbsp;Use this to hard-wire the cradle&nbsp;into your vehicle<br />Used to hard-wire the cradle&nbsp;into your vehicle<br /><span>Installation materials</span><br /><span>Manual</span></p>",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproduct_a_accessories281_5_1_1_1_1_1.jpg,/h/t/httptecpaq.commediacatalogproduct_a_accessories752_1_1_1_1_1_1_1.jpg,/h/t/httptecpaq.commediacatalogproductcmcmpc-362-pidion-bip-7000-2.jpg",",,",,,,,,,,
43100343-1,,Default,simple,"tecpaq,tecpaq/CarComm NL,tecpaq/CarComm NL/SmartPhones",base,"Deluxe Rugged EDA Charging Cradle Handheld Nautiz X5","<p>The main function of the Rugged EDA Cradle is to power and charge your EDA while your on the move, and hold it securely into position under heavy use.</p>
<ul>
<li><span>Compatible with 12Volt and 24Volt&nbsp;<br /></span><span>Suitable for use in cars and trucks.</span></li>
<li><span>e4 Certified<br /></span><span>Certified to be used in cars and trucks.</span></li>
<li><span><span>Prepared for permanent installation<br /></span><span>Everything is included to hard-wire the cradle into your vehicle.</span></span></li>
<li><span>Input voltage:&nbsp;<span>12&nbsp;- 24 Volt</span></span></li>
<li><span><span>Output voltage: 5 Volt</span></span></li>
<li><span><span><span>Output current:&nbsp;<span>Max. 2.5Amp</span></span></span></span></li>
<li><span><span><span><span><span>Material: ABS</span></span></span></span></span></li>
<li><span><span><span><span><span><span>Connections:&nbsp;<span>Cigarettelighter adaptor</span></span></span></span></span></span></span></li>
</ul>
<p>&nbsp;</p>","<p>The professional robust car holder The Carcomm Rugged EDA Cradle is the perfect solution to integrate and use your EDA in your car. The unique and patented robust design of the active holder keeps your EDA in place and protects it from being damaged. The perfect holder for the professional user. Safe charging Integrated in the holder is an efficient charging circuit, suitable for 12V and 24V, which powers and charges your EDA. The charger is specially developed for professional use where reliability and quality are very important. The charger keeps your device charged and ready for use in- and outside your vehicle. Protection The cradle is developed to ensure that the EDA is kept in place but is still easy to remove. This is achieved with special fixtures that keep the EDA firmly seated on the cradle connector while driving on bumpy roads. This also protects the EDA connector and cradle connector from being damaged.</p>",450.0000,1,"Taxable Goods","Catalog, Search",54.9900,54.9900,,,deluxe-rugged-eda-charging-cradle-handheld-nautiz-x5,"Deluxe Rugged EDA Charging Cradle Handheld Nautiz X5","Deluxe Rugged EDA Charging Cradle Handheld Nautiz X5",,,,,,/h/t/httptecpaq.commediacatalogproductcmcmpc-342-handheld-nautiz-x51.jpg,,,,"11/05/2018, 08:58","29/05/2018, 19:31",,,"Block after Info Column",,,,"Use config",,"12/09/2016, 00:00",,,,,"Use config",,"featured=No,manufacturer=Handheld,more_product_info=<p><span style=""text-decoration: underline;""><strong>INSTALLATION<br /></strong></span><strong>Integrated charging system</strong><br /><span>By integrating the charging system into the cradle you can very easely built the cradle into your vehicle. Simply remove the cigarettelighter plug and use the included cable with in-line fuse to hard-wire the cradle into the vehicle, no extra accessories are needed.</span><br /><span><br /></span><strong>Installing the cradle</strong><br />To mount the cradle into the vehicle you can make use of the included rotating swivel-mount. This can be mounted in the vehicle with the included screws. There are also a variety of other mounting solutions available like for example dashmounts, safety-mounts and heavy-duty gooseneck mounts.</p>
<p><span>The cradle is delivered with all materials necessary to hard-wire it into a vehicle.<br /><br /></span><span style=""text-decoration: underline;""><strong>CONTENTS:</strong></span><br />Active holder for your Rugged PDA<br />Rotating Swivel Mount<br />High Quality Windscreen Mount<br />Cable with in-line fuse:&nbsp;Use this to hard-wire the cradle&nbsp;into your vehicle<br />Used to hard-wire the cradle&nbsp;into your vehicle<br /><span>Installation materials</span><br /><span>Manual</span></p>",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproduct_a_accessories281_5_1_1_1_1_2.jpg,/h/t/httptecpaq.commediacatalogproduct_a_accessories752_1_1_1_1_1_1_2.jpg,/h/t/httptecpaq.commediacatalogproductcmcmpc-342-handheld-nautiz-x51.jpg",",,",,,,,,,,
43100903,,Default,simple,"tecpaq,tecpaq/CarComm NL,tecpaq/CarComm NL/SmartPhones",base,"Deluxe Rugged EDA Charging Cradle Honeywell Dolphin 7800","<p>The main function of the Rugged EDA Cradle is to power and charge your EDA while your on the move, and hold it securely into position under heavy use.</p>
<ul>
<li><span>Compatible with 12Volt and 24Volt&nbsp;<br /></span><span>Suitable for use in cars and trucks.</span></li>
<li><span>e4 Certified<br /></span><span>Certified to be used in cars and trucks.</span></li>
<li><span><span>Prepared for permanent installation<br /></span><span>Everything is included to hard-wire the cradle into your vehicle.</span></span></li>
<li><span>Input voltage:&nbsp;<span>12&nbsp;- 24 Volt</span></span></li>
<li><span><span>Output voltage: 5 Volt</span></span></li>
<li><span><span><span>Output current:&nbsp;<span>Max. 2.5Amp</span></span></span></span></li>
<li><span><span><span><span><span>Material: ABS</span></span></span></span></span></li>
<li><span><span><span><span><span><span>Connections:&nbsp;<span>Cigarettelighter adaptor</span></span></span></span></span></span></span></li>
</ul>
<p>&nbsp;</p>","<p>The professional robust car holder The Carcomm Rugged EDA Cradle is the perfect solution to integrate and use your EDA in your car. The unique and patented robust design of the active holder keeps your EDA in place and protects it from being damaged. The perfect holder for the professional user. Safe charging Integrated in the holder is an efficient charging circuit, suitable for 12V and 24V, which powers and charges your EDA. The charger is specially developed for professional use where reliability and quality are very important. The charger keeps your device charged and ready for use in- and outside your vehicle. Protection The cradle is developed to ensure that the EDA is kept in place but is still easy to remove. This is achieved with special fixtures that keep the EDA firmly seated on the cradle connector while driving on bumpy roads. This also protects the EDA connector and cradle connector from being damaged.</p>",450.0000,1,"Taxable Goods","Catalog, Search",54.9900,54.9900,,,deluxe-rugged-eda-charging-cradle-honeywell-dolphin-7800,"Deluxe Rugged EDA Charging Cradle Honeywell Dolphin 7800","Deluxe Rugged EDA Charging Cradle Honeywell Dolphin 7800",,,,,,/h/t/httptecpaq.commediacatalogproductcmcmpc-903-honeywell-dolphin-7800.jpg,,,,"11/05/2018, 08:58","29/05/2018, 19:31",,,"Block after Info Column",,,,"Use config",,"12/09/2016, 00:00",,,,,"Use config",,"featured=No,manufacturer=Honeywell,more_product_info=<p><span style=""text-decoration: underline;""><strong>INSTALLATION<br /></strong></span><strong>Integrated charging system</strong><br /><span>By integrating the charging system into the cradle you can very easely built the cradle into your vehicle. Simply remove the cigarettelighter plug and use the included cable with in-line fuse to hard-wire the cradle into the vehicle, no extra accessories are needed.</span><br /><span><br /></span><strong>Installing the cradle</strong><br />To mount the cradle into the vehicle you can make use of the included rotating swivel-mount. This can be mounted in the vehicle with the included screws. There are also a variety of other mounting solutions available like for example dashmounts, safety-mounts and heavy-duty gooseneck mounts.</p>
<p><span>The cradle is delivered with all materials necessary to hard-wire it into a vehicle.<br /><br /></span><span style=""text-decoration: underline;""><strong>CONTENTS:</strong></span><br />Active holder for your Rugged PDA<br />Rotating Swivel Mount<br />High Quality Windscreen Mount<br />Cable with in-line fuse:&nbsp;Use this to hard-wire the cradle&nbsp;into your vehicle<br />Used to hard-wire the cradle&nbsp;into your vehicle<br /><span>Installation materials</span><br /><span>Manual</span></p>",100.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/h/t/httptecpaq.commediacatalogproduct_a_accessories281_5_1_1_1_1_2_1_1.jpg,/h/t/httptecpaq.commediacatalogproduct_a_accessories752_1_1_1_1_1_1_2_1_1.jpg,/h/t/httptecpaq.commediacatalogproductcmcmpc-903-honeywell-dolphin-7800.jpg",",,",,,,,,,,
